GAME-ID,DATE,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,PACE,team,home_away,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOTR,Assists,PF,ST,TO,total_TO,BL,PTS,opp_PTS,POSS,OEFF,DEFF,rest_days,EFG,OREB,FTR,TOVR,opp_EFG,opp_OREB,opp_FTR,opp_TOVR,opp_team,opp_FG,opp_FGA,opp_3P,opp_3PA,opp_FT,opp_FTA,opp_OR,opp_DR,opp_TOT,opp_A,opp_PF,opp_ST,opp_TO,opp_total_TO,opp_BL,opp_POSS,opp_OEFF,opp_DEFF,opp_rest_days,win,EFG_diff
21800813,2/7/2019,10,231.5,6.5,232,96.94652174,Toronto,R,40,87,13,40,26,33,12,38,50,29,23,6,8,8,2,119,101,96.94652174,122.7480861,104.1811487,1,0.534482759,0.260869565,0.298850575,0.073046019,0.55,0.173913043,0.1625,0.157407407,Atlanta,36,80,16,35,13,25,8,34,42,25,25,5,17,17,3,96.94652174,104.1811487,122.7480861,2,1,-0.015517241
21800814,2/7/2019,-7.5,224.5,-9.5,228.5,99.33,LA Lakers,R,50,97,22,41,7,18,10,33,43,35,19,5,8,8,6,129,128,99.33,129.8701299,128.8633847,1,0.628865979,0.212765957,0.072164948,0.070846617,0.574468085,0.25,0.212765957,0.072202166,Boston,46,94,16,38,20,20,11,37,48,35,16,7,8,8,5,99.33,128.8633847,129.8701299,1,1,0.054397894
21800815,2/7/2019,-13.5,214.5,-14,215,99.74882368,Memphis,R,34,77,7,24,20,23,8,37,45,19,21,9,24,24,4,95,117,99.74882368,95.23921836,117.2946163,1,0.487012987,0.195121951,0.25974026,0.215982721,0.572222222,0.229166667,0.155555556,0.099385616,Oklahoma City,43,90,17,44,14,22,11,33,44,29,25,17,11,11,2,99.74882368,117.2946163,95.23921836,1,0,-0.085209235
21800816,2/7/2019,-5,227.5,-6,226,102.0720929,San Antonio,R,48,91,12,21,10,14,10,33,43,19,16,3,18,18,3,118,127,102.0720929,115.604566,124.4218634,3IN4-B2B,0.593406593,0.256410256,0.10989011,0.156304272,0.598901099,0.108108108,0.197802198,0.074822297,Portland,49,91,11,31,18,18,4,29,33,26,14,11,8,8,4,102.0720929,124.4218634,115.604566,1,0,-0.005494505
21800817,2/8/2019,-8.5,206,-8,204.5,97.41427778,New York,R,35,78,7,22,26,41,10,29,39,22,23,6,13,13,5,103,120,97.41427778,105.7339872,123.1852278,2,0.493589744,0.222222222,0.333333333,0.119222304,0.563953488,0.275,0.26744186,0.116320687,Detroit,42,86,13,30,23,29,11,35,46,24,27,3,12,13,6,97.41427778,123.1852278,105.7339872,2,0,-0.070363745
21800818,2/8/2019,-4.5,229,-6.5,229,101.4773256,Denver,R,46,94,6,26,12,13,8,32,40,35,19,5,12,13,3,110,117,101.4773256,108.3985998,115.2966925,1,0.521276596,0.186046512,0.127659574,0.115330021,0.564102564,0.179487179,0.371794872,0.155848918,Philadelphia,39,78,10,22,29,32,7,35,42,23,12,7,17,17,5,101.4773256,115.2966925,108.3985998,2,0,-0.042825968
21800819,2/8/2019,-10.5,220,-10,221.5,101.8092929,Cleveland,R,36,96,12,38,22,25,17,35,52,21,16,6,14,14,3,106,119,101.8092929,104.1162324,116.8852043,2,0.4375,0.309090909,0.229166667,0.115702479,0.565217391,0.222222222,0.163043478,0.139082058,Washington,46,92,12,35,15,16,10,38,48,35,19,10,16,16,4,101.8092929,116.8852043,104.1162324,1,0,-0.127717391
21800820,2/8/2019,-8,223.5,-7.5,227.5,104.5527321,Chicago,R,46,85,14,28,19,24,8,42,50,27,21,5,16,18,5,125,106,104.5527321,119.5568948,101.3842468,1,0.623529412,0.228571429,0.223529412,0.158506516,0.484042553,0.125,0.159574468,0.113995089,Brooklyn,39,94,13,41,15,16,6,27,33,26,21,9,11,13,1,104.5527321,101.3842468,119.5568948,1,1,0.139486859
21800821,2/8/2019,7.5,223,6,226,99.07554211,Milwaukee,R,51,93,10,36,10,12,10,41,51,25,21,4,12,13,5,122,107,99.07554211,123.1383623,107.9983997,1,0.602150538,0.263157895,0.107526882,0.11682243,0.540229885,0.18,0.149425287,0.127504554,Dallas,36,87,22,53,13,20,9,28,37,23,15,6,14,14,5,99.07554211,107.9983997,123.1383623,1,1,0.061920653
21800822,2/8/2019,16,231,17,229.5,103.2497145,Golden State,R,41,81,10,29,25,35,9,40,49,30,23,5,18,18,9,117,107,103.2497145,113.3175046,103.6322478,1,0.567901235,0.236842105,0.308641975,0.157342657,0.415841584,0.322033898,0.227722772,0.095087163,Phoenix,39,101,6,31,23,30,19,29,48,23,28,12,11,12,1,103.2497145,103.6322478,113.3175046,1,1,0.15205965
21800823,2/8/2019,-6,233.5,-6,230.5,105.0065957,Minnesota,R,46,91,9,21,16,22,10,39,49,22,20,6,15,16,8,117,122,105.0065957,111.4215723,116.183178,3IN4-B2B,0.554945055,0.212765957,0.175824176,0.137127185,0.521978022,0.170212766,0.296703297,0.096221134,New Orleans,43,91,9,30,27,28,8,37,45,27,21,11,11,11,7,105.0065957,116.183178,111.4215723,1,0,0.032967033
21800824,2/8/2019,-2.5,218.5,-3.5,220.5,102.63207,Miami,R,38,88,11,33,9,19,11,38,49,26,21,6,18,20,8,96,102,102.63207,93.53801396,99.38413984,2,0.494318182,0.234042553,0.102272727,0.171880371,0.461111111,0.208333333,0.211111111,0.12173913,Sacramento,37,90,9,26,19,25,10,36,46,18,17,11,13,14,5,102.63207,99.38413984,93.53801396,1,0,0.033207071
21800825,2/9/2019,-5,221.5,-8,219.5,99.59314583,San Antonio,R,40,89,7,22,18,20,5,31,36,24,17,7,9,9,3,105,125,99.59314583,105.428942,125.5106453,3IN4,0.488764045,0.104166667,0.202247191,0.084269663,0.611111111,0.225,0.166666667,0.100182149,Utah,47,90,16,41,15,20,9,43,52,29,17,7,11,11,3,99.59314583,125.5106453,105.428942,2,0,-0.122347066
21800826,2/9/2019,-13.5,211,-14,211,89.95923195,Cleveland,R,35,79,16,36,4,9,5,25,30,23,13,3,12,13,2,90,105,89.95923195,100.0453184,116.7195381,B2B,0.544303797,0.119047619,0.050632911,0.135473114,0.589285714,0.193548387,0.071428571,0.101626016,Indiana,45,84,9,26,6,10,6,37,43,31,13,8,9,10,5,89.95923195,116.7195381,100.0453184,1,0,-0.044981917
21800827,2/9/2019,2.5,230,2,229,98.67177177,Charlotte,R,48,88,19,42,14,18,10,27,37,30,17,12,13,14,7,129,120,98.67177177,130.7364788,121.6153291,2,0.653409091,0.277777778,0.159090909,0.127365357,0.61627907,0.27027027,0.162790698,0.160199359,Atlanta,46,86,14,33,14,19,10,26,36,26,18,10,18,18,3,98.67177177,121.6153291,130.7364788,1,1,0.037130021
21800828,2/9/2019,12.5,216.5,14,215.5,99.15913462,Toronto,R,33,86,14,35,24,29,10,37,47,27,15,8,12,12,5,104,99,99.15913462,104.8819157,99.83951593,1,0.465116279,0.192307692,0.279069767,0.108342362,0.468085106,0.288461538,0.117021277,0.127811861,New York,39,94,10,25,11,19,15,42,57,22,26,9,14,15,4,99.15913462,99.83951593,104.8819157,B2B,1,-0.002968827
21800829,2/9/2019,-12,225.5,-11.5,227.5,108.9675057,LA Clippers,R,40,84,12,30,31,40,6,43,49,28,27,6,17,17,6,123,112,108.9675057,112.877687,102.7829345,1,0.547619048,0.139534884,0.369047619,0.143338954,0.472826087,0.156862745,0.27173913,0.10200612,Boston,39,92,9,26,25,31,8,37,45,21,29,9,12,12,3,108.9675057,102.7829345,112.877687,1,1,0.074792961
21800830,2/9/2019,3,220.5,2,227,105.280368,Washington,R,55,95,12,27,12,14,6,33,39,38,23,6,13,13,6,134,125,105.280368,127.2791903,118.730588,3IN4-B2B,0.642105263,0.162162162,0.126315789,0.113875263,0.536082474,0.29787234,0.216494845,0.091422872,Chicago,49,97,6,23,21,28,14,31,45,28,15,7,11,11,5,105.280368,118.730588,127.2791903,3IN4-B2B,1,0.106022789
21800831,2/9/2019,-2.5,212,-1,214.5,94.46055556,New Orleans,R,34,86,6,33,16,27,17,35,52,25,22,6,15,15,5,90,99,94.46055556,95.27786436,104.8056508,3IN4-B2B,0.430232558,0.326923077,0.186046512,0.132884479,0.477272727,0.222222222,0.170454545,0.111193477,Memphis,38,88,8,29,15,18,10,35,45,27,24,6,10,12,2,94.46055556,104.8056508,95.27786436,1,0,-0.047040169
21800832,2/9/2019,-1.5,235.5,-2.5,238,104.0274337,Oklahoma City,R,40,89,13,34,24,30,12,41,53,20,24,7,19,19,5,117,112,104.0274337,112.4703319,107.6639075,1,0.52247191,0.272727273,0.269662921,0.156765677,0.523255814,0.145833333,0.255813953,0.107913669,Houston,37,86,16,45,22,30,7,32,39,18,26,10,12,12,7,104.0274337,107.6639075,112.4703319,2,1,-0.000783904
21800833,2/9/2019,-11.5,223,-6.5,222.5,98.436375,Orlando,R,44,94,10,27,5,6,9,48,57,28,20,5,12,12,8,103,83,98.436375,104.6361165,84.31842396,1,0.521276596,0.1875,0.053191489,0.110456554,0.357894737,0.2,0.157894737,0.088558271,Milwaukee,31,95,6,35,15,18,12,39,51,18,16,5,10,10,8,98.436375,84.31842396,104.6361165,3IN4-B2B,1,0.163381859
21800834,2/10/2019,4.5,219.5,3,219.5,97.95214894,Portland,R,42,86,9,29,8,14,12,36,48,24,26,7,19,19,4,101,102,97.95214894,103.1115714,104.1324781,2,0.540697674,0.3,0.093023256,0.170924793,0.482758621,0.234042553,0.206896552,0.141442716,Dallas,36,87,12,37,18,23,11,28,39,20,20,6,15,16,3,97.95214894,104.1324781,103.1115714,1,0,0.057939054
21800835,2/10/2019,-6,234,-6.5,234.5,106.5305682,LA Lakers,R,48,93,10,27,14,19,9,34,43,31,21,3,16,16,4,120,143,106.5305682,112.6437248,134.233772,2,0.569892473,0.204545455,0.150537634,0.136332652,0.639175258,0.170731707,0.195876289,0.06975933,Philadelphia,56,97,12,24,19,22,7,35,42,33,17,10,7,8,3,106.5305682,134.233772,112.6437248,1,0,-0.069282785
21800836,2/10/2019,-9.5,228.5,-9,231,103.3608,Phoenix,R,38,91,6,27,22,30,15,39,54,22,31,5,17,17,4,104,117,103.3608,100.6184163,113.1957183,1,0.450549451,0.283018868,0.241758242,0.140264026,0.505952381,0.22,0.380952381,0.104022191,Sacramento,38,84,9,31,32,44,11,38,49,26,21,12,12,12,11,103.3608,113.1957183,100.6184163,1,0,-0.05540293
21800837,2/10/2019,1.5,224,1,224,95.68192308,Orlando,R,43,91,13,37,25,28,11,38,49,29,21,4,8,8,9,124,108,95.68192308,129.5960574,112.8739855,3IN4-B2B,0.543956044,0.282051282,0.274725275,0.071864894,0.54375,0.11627907,0.2625,0.107843137,Atlanta,37,80,13,32,21,25,5,28,33,27,21,5,11,11,6,95.68192308,112.8739855,129.5960574,3IN4-B2B,1,0.000206044
21800838,2/10/2019,-14.5,222,-13.5,221,97.7471,Miami,R,48,105,18,43,4,8,21,31,52,32,22,6,16,16,4,118,120,97.7471,120.719694,122.7657905,1,0.542857143,0.42,0.038095238,0.128493415,0.615853659,0.184210526,0.231707317,0.113808801,Golden State,44,82,13,36,19,26,7,29,36,28,16,8,12,12,5,97.7471,122.7657905,120.719694,1,0,-0.072996516
21800839,2/11/2019,0,209.5,-1,209,100.0594012,New York,R,42,92,7,26,13,20,10,36,46,21,17,8,10,10,9,104,107,100.0594012,103.9382594,106.9364784,3IN4,0.494565217,0.204081633,0.141304348,0.090252708,0.473684211,0.320754717,0.178947368,0.148319051,Cleveland,38,95,14,44,17,19,17,39,56,20,16,6,18,18,2,100.0594012,106.9364784,103.9382594,3IN4,0,0.020881007
21800840,2/11/2019,-3,220,-6,224,98.52091667,Washington,R,42,84,14,39,14,19,7,30,37,31,21,7,14,14,5,112,121,98.52091667,113.6814433,122.8165593,3IN4,0.583333333,0.155555556,0.166666667,0.131628432,0.605882353,0.25,0.211764706,0.145137881,Detroit,44,85,15,36,18,21,10,38,48,25,21,6,16,16,2,98.52091667,122.8165593,113.6814433,2,0,-0.02254902
21800841,2/11/2019,-4,217.5,-5,214.5,86.28793506,Charlotte,R,29,90,7,40,25,33,21,30,51,15,15,7,5,7,2,90,99,86.28793506,104.3019513,114.7321464,1,0.361111111,0.381818182,0.277777778,0.06276901,0.567567568,0.142857143,0.202702703,0.128369705,Indiana,38,74,8,25,15,17,5,34,39,25,22,3,12,12,3,86.28793506,114.7321464,104.3019513,1,0,-0.206456456
21800842,2/11/2019,-11,226.5,-10,227.5,105.6670565,Brooklyn,R,46,88,20,41,13,18,5,26,31,33,18,6,14,15,3,125,127,105.6670565,118.2960936,120.1888311,2,0.636363636,0.125,0.147727273,0.1352326,0.592391304,0.161290323,0.195652174,0.12195122,Toronto,50,92,9,31,18,20,5,35,40,32,16,12,13,14,3,105.6670565,120.1888311,118.2960936,1,0,0.043972332
21800843,2/11/2019,11,229.5,11.5,227,104.7996618,Milwaukee,R,38,80,12,38,24,29,5,44,49,24,18,6,17,17,7,112,99,104.7996618,106.8705739,94.46595374,3IN4,0.55,0.12195122,0.3,0.154883382,0.432291667,0.169811321,0.166666667,0.118724559,Chicago,37,96,9,28,16,18,9,36,45,24,22,8,13,14,2,104.7996618,94.46595374,106.8705739,3IN4,1,0.117708333
21800844,2/11/2019,-10,221,-11,223.5,96.56790865,Dallas,R,35,73,13,36,21,27,3,30,33,21,17,5,18,18,1,104,120,96.56790865,107.6962331,124.2648843,3IN4-B2B,0.568493151,0.09375,0.287671233,0.17496112,0.594444444,0.230769231,0.144444444,0.102230483,Houston,42,90,23,60,13,15,9,29,38,28,26,13,9,11,5,96.56790865,124.2648843,107.6962331,1,0,-0.025951294
21800845,2/11/2019,-3.5,228.5,-3.5,232.5,100.6593333,LA Clippers,R,37,72,12,29,34,39,8,29,37,24,28,8,21,21,2,120,130,100.6593333,119.2139825,129.148481,1,0.597222222,0.222222222,0.472222222,0.190631808,0.555555556,0.355555556,0.333333333,0.109390778,Minnesota,47,90,6,18,30,36,16,28,44,28,22,14,12,13,1,100.6593333,129.148481,119.2139825,2,0,0.041666667
21800846,2/11/2019,-7,231,-4.5,232,102.796439,Portland,R,36,87,11,29,28,38,10,36,46,18,24,8,13,13,7,111,120,102.796439,107.9803942,116.7355613,B2B,0.477011494,0.208333333,0.32183908,0.111377656,0.569767442,0.162790698,0.255813953,0.108342362,Oklahoma City,41,86,16,35,22,29,7,38,45,23,28,9,12,12,7,102.796439,116.7355613,107.9803942,1,0,-0.092755948
21800847,2/11/2019,-8.5,212,-9.5,212,98.563,Miami,R,34,82,9,33,10,16,7,40,47,23,16,10,16,19,5,87,103,98.563,88.26841715,104.5016893,3IN4-B2B,0.469512195,0.166666667,0.12195122,0.175860792,0.516853933,0.2,0.123595506,0.13671163,Denver,38,89,16,37,11,13,10,35,45,27,17,7,15,15,6,98.563,104.5016893,88.26841715,2,0,-0.047341737
21800848,2/12/2019,5.5,236,6,239.5,112.8622941,LA Lakers,R,41,95,14,40,17,25,10,34,44,25,24,10,15,17,6,113,117,112.8622941,100.1220123,103.6661543,1,0.505263158,0.196078431,0.178947368,0.138211382,0.52173913,0.15,0.22826087,0.168756027,Atlanta,40,92,16,42,21,26,6,41,47,29,24,8,20,21,6,112.8622941,103.6661543,100.1220123,3IN4,0,-0.016475973
21800849,2/12/2019,-5,226,-7,225,94.32861499,Boston,R,41,88,13,29,17,21,8,33,41,24,23,9,5,5,3,112,109,94.32861499,118.733854,115.5534829,2,0.539772727,0.177777778,0.193181818,0.048904538,0.54375,0.23255814,0.275,0.130063174,Philadelphia,39,80,9,27,22,31,10,37,47,21,20,4,14,14,3,94.32861499,115.5534829,118.733854,1,1,-0.003977273
21800850,2/12/2019,4.5,208,7,207.5,96.95243902,San Antonio,R,36,86,13,21,23,29,10,33,43,23,14,6,7,8,5,108,107,96.95243902,111.3948252,110.3633917,2,0.494186047,0.2,0.26744186,0.074934432,0.539325843,0.195121951,0.123595506,0.119222304,Memphis,44,89,8,24,11,16,8,40,48,25,23,5,12,13,6,96.95243902,110.3633917,111.3948252,2,1,-0.045139796
21800851,2/12/2019,-4.5,225,-5,222.5,100.5060064,Orlando,R,42,95,13,32,21,22,12,46,58,32,14,9,10,10,8,118,88,100.5060064,117.4059185,87.55695616,3IN4,0.510526316,0.260869565,0.221052632,0.087199163,0.436170213,0.148148148,0.063829787,0.12553802,New Orleans,36,94,10,29,6,8,8,34,42,21,16,5,14,14,8,100.5060064,87.55695616,117.4059185,2,1,0.074356103
21800852,2/12/2019,-9.5,228,-9,229.5,101.2371631,Utah,R,41,87,10,26,16,21,7,42,49,23,21,3,16,16,4,108,115,101.2371631,106.680192,113.5946489,2,0.528735632,0.166666667,0.183908046,0.142551675,0.56741573,0.106382979,0.157303371,0.066514633,Golden State,44,89,13,41,14,21,5,35,40,29,20,12,6,7,7,101.2371631,113.5946489,106.680192,1,0,-0.038680098
21800853,2/13/2019,6.5,219.5,7.5,225,94.21325066,Brooklyn,R,52,113,18,45,26,34,16,44,60,31,23,4,18,18,13,148,139,123.6548915,119.6879462,112.4096251,1,0.539823009,0.290909091,0.230088496,0.123321458,0.525,0.290322581,0.108333333,0.10495382,Cleveland,54,120,18,42,13,18,18,39,57,35,37,7,15,15,4,123.6548915,112.4096251,119.6879462,1,1,0.014823009
21800854,2/13/2019,5,219,4.5,219,98.68657498,Milwaukee,R,38,86,9,31,21,29,10,42,52,22,14,7,10,10,3,106,97,98.68657498,107.4107598,98.2909783,1,0.494186047,0.204081633,0.244186047,0.091945568,0.477272727,0.086956522,0.147727273,0.104166667,Indiana,37,88,10,27,13,15,4,39,43,22,23,6,11,11,4,98.68657498,98.2909783,107.4107598,1,1,0.016913319
21800855,2/13/2019,-5,211,-3.5,210,98.2251946,Detroit,R,36,84,13,40,25,34,10,31,41,19,18,7,11,11,1,110,118,98.2251946,111.9875613,120.1321112,1,0.505952381,0.212765957,0.297619048,0.100036377,0.602272727,0.243902439,0.136363636,0.144665461,Boston,45,88,16,39,12,15,10,37,47,32,22,8,16,16,2,98.2251946,120.1321112,111.9875613,B2B,0,-0.096320346
21800856,2/13/2019,10,222.5,10,222.5,105.0273766,Philadelphia,R,42,78,8,23,34,43,6,41,47,33,24,8,15,15,7,126,111,105.0273766,119.9687206,105.68673,3IN4-B2B,0.58974359,0.171428571,0.435897436,0.134024303,0.445,0.254545455,0.22,0.096867937,New York,40,100,9,29,22,27,14,29,43,27,27,8,12,12,4,105.0273766,105.68673,119.9687206,1,1,0.14474359
21800857,2/13/2019,-11,232.5,-9,232.5,111.345,Washington,R,37,84,14,40,32,39,4,39,43,27,28,6,18,18,3,120,129,111.345,107.7731375,115.8561229,1,0.523809524,0.085106383,0.380952381,0.151057402,0.565217391,0.1875,0.27173913,0.124792013,Toronto,44,92,16,38,25,30,9,43,52,32,27,8,14,15,8,111.345,115.8561229,107.7731375,1,0,-0.041407867
21800858,2/13/2019,-2,203.5,-1.5,207.5,96.95104651,Memphis,R,43,89,11,31,13,17,6,26,32,33,19,9,8,9,5,110,122,96.95104651,113.459322,125.8367025,B2B,0.54494382,0.139534884,0.146067416,0.085324232,0.6125,0.257142857,0.3,0.131135257,Chicago,45,80,8,20,24,29,9,37,46,28,19,2,14,14,3,96.95104651,125.8367025,113.459322,1,0,-0.06755618
21800859,2/13/2019,-2,207,-3,207.5,97.863,Miami,R,44,81,12,30,12,16,7,40,47,24,20,8,18,19,3,112,101,97.863,114.4457047,103.2055016,3IN4,0.617283951,0.2,0.148148148,0.177503737,0.471590909,0.2,0.204545455,0.10940919,Dallas,34,88,15,52,18,22,10,28,38,24,17,10,12,12,0,97.863,103.2055016,114.4457047,3IN4,1,0.145693042
21800860,2/13/2019,-7.5,229.5,-7.5,233.5,105.6053827,Sacramento,R,42,93,11,32,23,28,10,34,44,30,23,12,12,12,1,118,120,105.6053827,111.7367288,113.6305716,2,0.510752688,0.204081633,0.247311828,0.10228435,0.494949495,0.291666667,0.222222222,0.112903226,Denver,45,99,8,31,22,25,14,39,53,26,19,7,13,14,1,105.6053827,113.6305716,111.7367288,1,0,0.015803193
21800861,2/13/2019,3,232,4,231,94.21034215,Houston,R,40,98,19,53,12,13,13,24,37,23,18,5,9,11,2,111,121,94.21034215,117.8214594,128.4360053,1,0.505102041,0.276595745,0.12244898,0.095885635,0.6,0.351351351,0.144444444,0.093040566,Minnesota,49,90,10,20,13,17,13,34,47,31,13,4,10,10,5,94.21034215,128.4360053,117.8214594,1,0,-0.094897959
21800862,2/13/2019,2.5,233,2,234.5,92.83662393,Golden State,R,39,97,13,38,16,18,18,31,49,26,26,1,8,9,9,107,129,92.83662393,115.2562378,138.953782,3IN4-B2B,0.469072165,0.346153846,0.164948454,0.079002809,0.548387097,0.311111111,0.290322581,0.035727045,Portland,43,93,16,37,27,34,14,34,48,24,16,3,4,4,4,92.83662393,138.953782,115.2562378,3IN4,0,-0.079314932
21800863,2/13/2019,-8.5,228,-7.5,232.5,101.8874545,Phoenix,R,40,86,8,30,19,25,8,28,36,24,23,6,16,17,4,107,134,101.8874545,105.0178361,131.5176639,2,0.511627907,0.181818182,0.220930233,0.149122807,0.660714286,0.2,0.273809524,0.101663586,LA Clippers,50,84,11,22,23,30,7,36,43,33,25,12,11,11,9,101.8874545,131.5176639,105.0178361,1,0,-0.149086379
21800864,2/14/2019,-3,215,-4,215,96.87827273,Charlotte,R,33,94,4,31,19,26,13,32,45,18,19,6,8,8,4,89,127,96.87827273,91.86786417,131.0923455,2,0.372340426,0.236363636,0.20212766,0.070521862,0.614130435,0.2,0.152173913,0.06546951,Orlando,48,92,17,39,14,18,8,42,50,32,15,6,7,7,6,96.87827273,131.0923455,91.86786417,1,0,-0.241790009
21800865,2/14/2019,-6,224,-7.5,228,96.97021008,New York,R,38,84,12,31,18,26,11,41,52,21,22,9,14,14,9,106,91,96.97021008,109.3119216,93.84325343,3IN4-B2B,0.523809524,0.261904762,0.214285714,0.127923977,0.417582418,0.196078431,0.164835165,0.107758621,Atlanta,33,91,10,38,15,19,10,31,41,19,24,8,12,12,4,96.97021008,93.84325343,109.3119216,1,1,0.106227106
21800866,2/14/2019,4,237,4.5,238.5,104.5007727,Oklahoma City,R,50,106,10,44,12,13,17,31,48,27,21,8,13,13,6,122,131,104.5007727,116.7455482,125.3579247,2,0.518867925,0.309090909,0.113207547,0.104233483,0.608695652,0.295454545,0.206521739,0.12759442,New Orleans,50,92,12,26,19,24,13,38,51,35,15,7,14,15,7,104.5007727,125.3579247,116.7455482,1,0,-0.089827728
21800867,2/21/2019,-1,219,-1,221.5,99.23695166,Phoenix,R,35,84,10,32,18,25,11,27,38,26,18,12,17,17,6,98,111,99.23695166,98.75353722,111.8534962,3+,0.476190476,0.211538462,0.214285714,0.151785714,0.570588235,0.27027027,0.164705882,0.161001789,Cleveland,42,85,13,36,14,20,10,41,51,34,23,11,15,18,4,99.23695166,111.8534962,98.75353722,3+,0,-0.094397759
21800868,2/21/2019,-7.5,218,-5.5,220.5,98.99076087,Miami,R,45,94,6,22,6,12,7,33,40,27,28,11,9,9,4,102,106,98.99076087,103.0399192,107.0807003,3+,0.510638298,0.152173913,0.063829787,0.083117843,0.493902439,0.266666667,0.304878049,0.133451957,Philadelphia,37,82,7,26,25,35,12,39,51,23,13,5,15,15,4,98.99076087,107.0807003,103.0399192,3+,0,0.016735859
21800869,2/21/2019,1,229.5,3,231.5,102.4070502,Portland,R,46,105,7,32,14,16,19,41,60,19,21,7,13,14,9,113,99,102.4070502,110.3439654,96.6730316,3+,0.471428571,0.339285714,0.133333333,0.111075849,0.429347826,0.226415094,0.217391304,0.103950104,Brooklyn,36,92,7,36,20,26,12,37,49,26,19,4,12,12,2,102.4070502,96.6730316,110.3439654,3+,1,0.042080745
21800870,2/21/2019,-5,228,-6.5,227,98.30176449,Boston,R,39,102,14,40,5,6,12,38,50,19,15,11,7,7,9,97,98,98.30176449,98.67574657,99.69302231,3+,0.450980392,0.206896552,0.049019608,0.062701541,0.5,0.191489362,0.113636364,0.145243282,Milwaukee,37,88,14,39,10,14,9,46,55,21,11,5,15,16,4,98.30176449,99.69302231,98.67574657,3+,0,-0.049019608
21800871,2/21/2019,-11.5,239,-12,239,109.7286008,Sacramento,R,43,99,10,33,27,34,14,38,52,23,24,10,13,13,3,123,125,109.7286008,112.0947493,113.9174282,3+,0.484848485,0.254545455,0.272727273,0.102394455,0.558510638,0.173913043,0.212765957,0.12546002,Golden State,43,94,19,46,20,24,8,41,49,32,26,5,15,15,11,109.7286008,113.9174282,112.0947493,3+,0,-0.073662153
21800872,2/21/2019,2,233,2.5,233.5,104.0380384,Houston,R,40,88,12,41,14,15,4,35,39,18,28,8,14,15,5,106,111,104.0380384,101.8858118,106.6917463,3+,0.522727273,0.097560976,0.159090909,0.136861314,0.488372093,0.255319149,0.313953488,0.151873102,LA Lakers,38,86,8,30,27,33,12,37,49,22,17,4,17,18,4,104.0380384,106.6917463,101.8858118,3+,0,0.03435518
21800873,2/22/2019,-4,230,-5,231,105.0499013,Washington,R,42,97,10,39,16,18,11,32,43,24,20,6,13,13,6,110,123,105.0499013,104.7121403,117.0872114,3+,0.484536082,0.20754717,0.164948454,0.110244233,0.546875,0.255813953,0.1875,0.11697861,Charlotte,46,96,13,33,18,22,11,42,53,26,20,7,13,14,6,105.0499013,117.0872114,104.7121403,3+,0,-0.062338918
21800874,2/22/2019,-4.5,220,-5,223,105.5412429,New Orleans,R,43,93,8,27,17,30,14,37,51,25,25,5,17,17,5,111,126,105.5412429,105.1721554,119.3846089,3+,0.505376344,0.285714286,0.182795699,0.137987013,0.548387097,0.26,0.258064516,0.092127303,Indiana,44,93,14,32,24,35,13,35,48,28,24,10,11,11,5,105.5412429,119.3846089,105.1721554,3+,0,-0.043010753
21800875,2/22/2019,-8,217,-8,216,97.27666297,Chicago,R,40,90,12,29,18,19,6,33,39,18,19,8,8,8,4,110,109,97.27666297,113.0795369,112.0515411,3+,0.511111111,0.136363636,0.2,0.075216247,0.592592593,0.195121951,0.160493827,0.132625995,Orlando,41,81,14,34,13,24,8,38,46,25,14,4,14,14,6,97.27666297,112.0515411,113.0795369,3+,1,-0.081481481
21800876,2/22/2019,-8.5,227,-8,226.5,100.8951078,San Antonio,R,43,89,12,37,19,22,9,39,48,27,22,7,14,14,6,117,120,100.8951078,115.9620149,118.9353999,3+,0.550561798,0.214285714,0.213483146,0.124245651,0.5,0.264150943,0.276595745,0.076870516,Toronto,40,94,14,30,26,32,14,33,47,24,20,8,9,9,3,100.8951078,118.9353999,115.9620149,3+,0,0.050561798
21800877,2/22/2019,4,223,4.5,221.5,102.8507495,Detroit,R,46,95,15,40,18,28,10,34,44,20,21,11,8,8,4,125,122,102.8507495,121.5353321,118.6184841,3+,0.563157895,0.212765957,0.189473684,0.069372182,0.602272727,0.227272727,0.181818182,0.157397692,Atlanta,43,88,20,42,16,19,10,37,47,21,24,6,18,18,4,102.8507495,118.6184841,121.5353321,3+,1,-0.039114833
